"region","civilstånd","ålder","kön","X2019"
"Ödeshög","änkor/änklingar","24","män",0
"Ödeshög","änkor/änklingar","24","kvinnor",0
"Ödeshög","änkor/änklingar","25","män",0
"Ödeshög","änkor/änklingar","25","kvinnor",0
"Ydre","ogifta","12","män",28
"Ydre","ogifta","12","kvinnor",26
"Ydre","ogifta","13","män",17
"Ydre","ogifta","13","kvinnor",17
"Ydre","ogifta","14","män",28
"Ydre","ogifta","14","kvinnor",24
"Ydre","ogifta","15","män",29
"Ydre","ogifta","15","kvinnor",15
"Ydre","ogifta","16","män",21
"Ydre","ogifta","16","kvinnor",12
"Ydre","ogifta","17","män",15
"Ydre","ogifta","17","kvinnor",21
"Ydre","ogifta","18","män",22
"Ydre","ogifta","18","kvinnor",21
"Ydre","ogifta","19","män",21
"Ydre","ogifta","19","kvinnor",12
"Ydre","ogifta","20","män",34
"Ydre","ogifta","20","kvinnor",17
"Ydre","ogifta","21","män",22
"Ydre","ogifta","21","kvinnor",6
"Ydre","ogifta","22","män",12
"Ydre","ogifta","22","kvinnor",10
"Ydre","ogifta","23","män",17
"Ydre","ogifta","23","kvinnor",13
"Ydre","ogifta","24","män",12
"Ydre","ogifta","24","kvinnor",7
"Ydre","ogifta","25","män",9
"Ydre","ogifta","25","kvinnor",10
"Ydre","gifta","12","män",0
"Ydre","gifta","12","kvinnor",0
"Ydre","gifta","13","män",0
"Ydre","gifta","13","kvinnor",0
"Ydre","gifta","14","män",0
"Ydre","gifta","14","kvinnor",0
"Ydre","gifta","15","män",0
"Ydre","gifta","15","kvinnor",0
"Ydre","gifta","16","män",0
"Ydre","gifta","16","kvinnor",0
"Ydre","gifta","17","män",0
"Ydre","gifta","17","kvinnor",0
"Ydre","gifta","18","män",0
"Ydre","gifta","18","kvinnor",0
"Ydre","gifta","19","män",0
"Ydre","gifta","19","kvinnor",0
"Ydre","gifta","20","män",1
"Ydre","gifta","20","kvinnor",0
"Ydre","gifta","21","män",2
"Ydre","gifta","21","kvinnor",0
"Ydre","gifta","22","män",0
"Ydre","gifta","22","kvinnor",0
"Ydre","gifta","23","män",0
"Ydre","gifta","23","kvinnor",0
"Ydre","gifta","24","män",0
"Ydre","gifta","24","kvinnor",3
"Ydre","gifta","25","män",0
"Ydre","gifta","25","kvinnor",3
"Ydre","skilda","12","män",0
"Ydre","skilda","12","kvinnor",0
"Ydre","skilda","13","män",0
"Ydre","skilda","13","kvinnor",0
"Ydre","skilda","14","män",0
"Ydre","skilda","14","kvinnor",0
"Ydre","skilda","15","män",0
"Ydre","skilda","15","kvinnor",0
"Ydre","skilda","16","män",0
"Ydre","skilda","16","kvinnor",0
"Ydre","skilda","17","män",0
"Ydre","skilda","17","kvinnor",0
"Ydre","skilda","18","män",0
"Ydre","skilda","18","kvinnor",0
"Ydre","skilda","19","män",0
"Ydre","skilda","19","kvinnor",0
"Ydre","skilda","20","män",0
"Ydre","skilda","20","kvinnor",0
"Ydre","skilda","21","män",0
"Ydre","skilda","21","kvinnor",0
"Ydre","skilda","22","män",0
"Ydre","skilda","22","kvinnor",0
"Ydre","skilda","23","män",0
"Ydre","skilda","23","kvinnor",0
"Ydre","skilda","24","män",0
"Ydre","skilda","24","kvinnor",0
"Ydre","skilda","25","män",0
"Ydre","skilda","25","kvinnor",0
"Ydre","änkor/änklingar","12","män",0
"Ydre","änkor/änklingar","12","kvinnor",0
"Ydre","änkor/änklingar","13","män",0
"Ydre","änkor/änklingar","13","kvinnor",0
"Ydre","änkor/änklingar","14","män",0
"Ydre","änkor/änklingar","14","kvinnor",0
"Ydre","änkor/änklingar","15","män",0
"Ydre","änkor/änklingar","15","kvinnor",0
"Ydre","änkor/änklingar","16","män",0
"Ydre","änkor/änklingar","16","kvinnor",0
"Ydre","änkor/änklingar","17","män",0
"Ydre","änkor/änklingar","17","kvinnor",0
"Ydre","änkor/änklingar","18","män",0
"Ydre","änkor/änklingar","18","kvinnor",0
"Ydre","änkor/änklingar","19","män",0
"Ydre","änkor/änklingar","19","kvinnor",0
"Ydre","änkor/änklingar","20","män",0
"Ydre","änkor/änklingar","20","kvinnor",0
"Ydre","änkor/änklingar","21","män",0
"Ydre","änkor/änklingar","21","kvinnor",0
"Ydre","änkor/änklingar","22","män",0
"Ydre","änkor/änklingar","22","kvinnor",0
"Ydre","änkor/änklingar","23","män",0
"Ydre","änkor/änklingar","23","kvinnor",0
"Ydre","änkor/änklingar","24","män",0
"Ydre","änkor/änklingar","24","kvinnor",0
"Ydre","änkor/änklingar","25","män",0
"Ydre","änkor/änklingar","25","kvinnor",0
"Kinda","ogifta","12","män",67
"Kinda","ogifta","12","kvinnor",42
"Kinda","ogifta","13","män",60
"Kinda","ogifta","13","kvinnor",65
"Kinda","ogifta","14","män",56
"Kinda","ogifta","14","kvinnor",57
"Kinda","ogifta","15","män",55
"Kinda","ogifta","15","kvinnor",81
"Kinda","ogifta","16","män",67
"Kinda","ogifta","16","kvinnor",53
"Kinda","ogifta","17","män",53
"Kinda","ogifta","17","kvinnor",59
"Kinda","ogifta","18","män",42
"Kinda","ogifta","18","kvinnor",59
"Kinda","ogifta","19","män",57
"Kinda","ogifta","19","kvinnor",53
"Kinda","ogifta","20","män",57
"Kinda","ogifta","20","kvinnor",46
"Kinda","ogifta","21","män",54
"Kinda","ogifta","21","kvinnor",38
"Kinda","ogifta","22","män",43
"Kinda","ogifta","22","kvinnor",34
"Kinda","ogifta","23","män",46
"Kinda","ogifta","23","kvinnor",47
"Kinda","ogifta","24","män",48
"Kinda","ogifta","24","kvinnor",33
"Kinda","ogifta","25","män",44
"Kinda","ogifta","25","kvinnor",32
"Kinda","gifta","12","män",0
"Kinda","gifta","12","kvinnor",0
"Kinda","gifta","13","män",0
"Kinda","gifta","13","kvinnor",0
"Kinda","gifta","14","män",0
"Kinda","gifta","14","kvinnor",0
"Kinda","gifta","15","män",0
"Kinda","gifta","15","kvinnor",0
"Kinda","gifta","16","män",0
"Kinda","gifta","16","kvinnor",0
"Kinda","gifta","17","män",0
"Kinda","gifta","17","kvinnor",0
"Kinda","gifta","18","män",0
"Kinda","gifta","18","kvinnor",1
"Kinda","gifta","19","män",0
"Kinda","gifta","19","kvinnor",0
"Kinda","gifta","20","män",0
"Kinda","gifta","20","kvinnor",0
"Kinda","gifta","21","män",0
"Kinda","gifta","21","kvinnor",0
"Kinda","gifta","22","män",0
"Kinda","gifta","22","kvinnor",2
"Kinda","gifta","23","män",2
"Kinda","gifta","23","kvinnor",0
"Kinda","gifta","24","män",1
"Kinda","gifta","24","kvinnor",5
"Kinda","gifta","25","män",3
"Kinda","gifta","25","kvinnor",6
"Kinda","skilda","12","män",0
"Kinda","skilda","12","kvinnor",0
"Kinda","skilda","13","män",0
"Kinda","skilda","13","kvinnor",0
"Kinda","skilda","14","män",0
"Kinda","skilda","14","kvinnor",0
"Kinda","skilda","15","män",0
"Kinda","skilda","15","kvinnor",0
"Kinda","skilda","16","män",0
"Kinda","skilda","16","kvinnor",0
"Kinda","skilda","17","män",0
"Kinda","skilda","17","kvinnor",0
"Kinda","skilda","18","män",0
"Kinda","skilda","18","kvinnor",0
"Kinda","skilda","19","män",0
"Kinda","skilda","19","kvinnor",0
"Kinda","skilda","20","män",0
"Kinda","skilda","20","kvinnor",0
"Kinda","skilda","21","män",0
"Kinda","skilda","21","kvinnor",0
"Kinda","skilda","22","män",0
"Kinda","skilda","22","kvinnor",0
"Kinda","skilda","23","män",0
"Kinda","skilda","23","kvinnor",0
"Kinda","skilda","24","män",0
"Kinda","skilda","24","kvinnor",0
"Kinda","skilda","25","män",0
"Kinda","skilda","25","kvinnor",0
"Kinda","änkor/änklingar","12","män",0
"Kinda","änkor/änklingar","12","kvinnor",0
"Kinda","änkor/änklingar","13","män",0
"Kinda","änkor/änklingar","13","kvinnor",0
"Kinda","änkor/änklingar","14","män",0
"Kinda","änkor/änklingar","14","kvinnor",0
"Kinda","änkor/änklingar","15","män",0
"Kinda","änkor/änklingar","15","kvinnor",0
"Kinda","änkor/änklingar","16","män",0
"Kinda","änkor/änklingar","16","kvinnor",0
"Kinda","änkor/änklingar","17","män",0
"Kinda","änkor/änklingar","17","kvinnor",0
"Kinda","änkor/änklingar","18","män",0
"Kinda","änkor/änklingar","18","kvinnor",0
"Kinda","änkor/änklingar","19","män",0
"Kinda","änkor/änklingar","19","kvinnor",0
"Kinda","änkor/änklingar","20","män",0
"Kinda","änkor/änklingar","20","kvinnor",0
"Kinda","änkor/änklingar","21","män",0
"Kinda","änkor/änklingar","21","kvinnor",0
"Kinda","änkor/änklingar","22","män",0
"Kinda","änkor/änklingar","22","kvinnor",0
"Kinda","änkor/änklingar","23","män",0
"Kinda","änkor/änklingar","23","kvinnor",0
"Kinda","änkor/änklingar","24","män",0
"Kinda","änkor/änklingar","24","kvinnor",0
"Kinda","änkor/änklingar","25","män",0
"Kinda","änkor/änklingar","25","kvinnor",0
"Boxholm","ogifta","12","män",32
"Boxholm","ogifta","12","kvinnor",22
"Boxholm","ogifta","13","män",25
"Boxholm","ogifta","13","kvinnor",30
"Boxholm","ogifta","14","män",25
"Boxholm","ogifta","14","kvinnor",29
"Boxholm","ogifta","15","män",29
"Boxholm","ogifta","15","kvinnor",23
"Boxholm","ogifta","16","män",22
"Boxholm","ogifta","16","kvinnor",29
"Boxholm","ogifta","17","män",32
"Boxholm","ogifta","17","kvinnor",28
"Boxholm","ogifta","18","män",31
"Boxholm","ogifta","18","kvinnor",34
"Boxholm","ogifta","19","män",31
"Boxholm","ogifta","19","kvinnor",26
"Boxholm","ogifta","20","män",26
"Boxholm","ogifta","20","kvinnor",28
"Boxholm","ogifta","21","män",32
"Boxholm","ogifta","21","kvinnor",27
"Boxholm","ogifta","22","män",34
"Boxholm","ogifta","22","kvinnor",27
"Boxholm","ogifta","23","män",22
"Boxholm","ogifta","23","kvinnor",26
"Boxholm","ogifta","24","män",20
"Boxholm","ogifta","24","kvinnor",18
"Boxholm","ogifta","25","män",29
"Boxholm","ogifta","25","kvinnor",20
"Boxholm","gifta","12","män",0
"Boxholm","gifta","12","kvinnor",0
"Boxholm","gifta","13","män",0
"Boxholm","gifta","13","kvinnor",0
"Boxholm","gifta","14","män",0
"Boxholm","gifta","14","kvinnor",0
"Boxholm","gifta","15","män",0
"Boxholm","gifta","15","kvinnor",0
"Boxholm","gifta","16","män",0
"Boxholm","gifta","16","kvinnor",0
"Boxholm","gifta","17","män",0
"Boxholm","gifta","17","kvinnor",0
"Boxholm","gifta","18","män",0
"Boxholm","gifta","18","kvinnor",1
"Boxholm","gifta","19","män",0
"Boxholm","gifta","19","kvinnor",0
"Boxholm","gifta","20","män",0
"Boxholm","gifta","20","kvinnor",0
"Boxholm","gifta","21","män",0
"Boxholm","gifta","21","kvinnor",1
"Boxholm","gifta","22","män",0
"Boxholm","gifta","22","kvinnor",0
"Boxholm","gifta","23","män",2
"Boxholm","gifta","23","kvinnor",0
"Boxholm","gifta","24","män",0
"Boxholm","gifta","24","kvinnor",3
"Boxholm","gifta","25","män",0
"Boxholm","gifta","25","kvinnor",3
"Boxholm","skilda","12","män",0
"Boxholm","skilda","12","kvinnor",0
"Boxholm","skilda","13","män",0
"Boxholm","skilda","13","kvinnor",0
"Boxholm","skilda","14","män",0
"Boxholm","skilda","14","kvinnor",0
"Boxholm","skilda","15","män",0
"Boxholm","skilda","15","kvinnor",0
"Boxholm","skilda","16","män",0
"Boxholm","skilda","16","kvinnor",0
"Boxholm","skilda","17","män",0
"Boxholm","skilda","17","kvinnor",0
"Boxholm","skilda","18","män",0
"Boxholm","skilda","18","kvinnor",0
"Boxholm","skilda","19","män",0
"Boxholm","skilda","19","kvinnor",0
"Boxholm","skilda","20","män",0
"Boxholm","skilda","20","kvinnor",0
"Boxholm","skilda","21","män",0
"Boxholm","skilda","21","kvinnor",0
"Boxholm","skilda","22","män",0
"Boxholm","skilda","22","kvinnor",0
"Boxholm","skilda","23","män",0
"Boxholm","skilda","23","kvinnor",0
"Boxholm","skilda","24","män",0
"Boxholm","skilda","24","kvinnor",0
"Boxholm","skilda","25","män",0
"Boxholm","skilda","25","kvinnor",0
"Boxholm","änkor/änklingar","12","män",0
"Boxholm","änkor/änklingar","12","kvinnor",0
"Boxholm","änkor/änklingar","13","män",0
"Boxholm","änkor/änklingar","13","kvinnor",0
"Boxholm","änkor/änklingar","14","män",0
"Boxholm","änkor/änklingar","14","kvinnor",0
"Boxholm","änkor/änklingar","15","män",0
"Boxholm","änkor/änklingar","15","kvinnor",0
"Boxholm","änkor/änklingar","16","män",0
"Boxholm","änkor/änklingar","16","kvinnor",0
"Boxholm","änkor/änklingar","17","män",0
"Boxholm","änkor/änklingar","17","kvinnor",0
"Boxholm","änkor/änklingar","18","män",0
"Boxholm","änkor/änklingar","18","kvinnor",0
"Boxholm","änkor/änklingar","19","män",0
"Boxholm","änkor/änklingar","19","kvinnor",0
"Boxholm","änkor/änklingar","20","män",0
"Boxholm","änkor/änklingar","20","kvinnor",0
"Boxholm","änkor/änklingar","21","män",0
"Boxholm","änkor/änklingar","21","kvinnor",0
"Boxholm","änkor/änklingar","22","män",0
"Boxholm","änkor/änklingar","22","kvinnor",0
"Boxholm","änkor/änklingar","23","män",0
"Boxholm","änkor/änklingar","23","kvinnor",0
"Boxholm","änkor/änklingar","24","män",0
"Boxholm","änkor/änklingar","24","kvinnor",0
"Boxholm","änkor/änklingar","25","män",0
"Boxholm","änkor/änklingar","25","kvinnor",0
"Åtvidaberg","ogifta","12","män",57
"Åtvidaberg","ogifta","12","kvinnor",62
"Åtvidaberg","ogifta","13","män",73
"Åtvidaberg","ogifta","13","kvinnor",77
"Åtvidaberg","ogifta","14","män",48
"Åtvidaberg","ogifta","14","kvinnor",76
"Åtvidaberg","ogifta","15","män",71
"Åtvidaberg","ogifta","15","kvinnor",66
"Åtvidaberg","ogifta","16","män",52
"Åtvidaberg","ogifta","16","kvinnor",71
"Åtvidaberg","ogifta","17","män",64
"Åtvidaberg","ogifta","17","kvinnor",65
"Åtvidaberg","ogifta","18","män",55
"Åtvidaberg","ogifta","18","kvinnor",64
"Åtvidaberg","ogifta","19","män",73
"Åtvidaberg","ogifta","19","kvinnor",51
"Åtvidaberg","ogifta","20","män",60
"Åtvidaberg","ogifta","20","kvinnor",56
"Åtvidaberg","ogifta","21","män",64
"Åtvidaberg","ogifta","21","kvinnor",39
"Åtvidaberg","ogifta","22","män",59
"Åtvidaberg","ogifta","22","kvinnor",36
"Åtvidaberg","ogifta","23","män",46
"Åtvidaberg","ogifta","23","kvinnor",41
"Åtvidaberg","ogifta","24","män",56
"Åtvidaberg","ogifta","24","kvinnor",37
"Åtvidaberg","ogifta","25","män",59
"Åtvidaberg","ogifta","25","kvinnor",36
"Åtvidaberg","gifta","12","män",0
"Åtvidaberg","gifta","12","kvinnor",0
"Åtvidaberg","gifta","13","män",0
"Åtvidaberg","gifta","13","kvinnor",0
"Åtvidaberg","gifta","14","män",0
"Åtvidaberg","gifta","14","kvinnor",0
"Åtvidaberg","gifta","15","män",0
"Åtvidaberg","gifta","15","kvinnor",0
"Åtvidaberg","gifta","16","män",0
"Åtvidaberg","gifta","16","kvinnor",0
"Åtvidaberg","gifta","17","män",0
"Åtvidaberg","gifta","17","kvinnor",0
"Åtvidaberg","gifta","18","män",0
"Åtvidaberg","gifta","18","kvinnor",0
"Åtvidaberg","gifta","19","män",0
"Åtvidaberg","gifta","19","kvinnor",0
"Åtvidaberg","gifta","20","män",0
"Åtvidaberg","gifta","20","kvinnor",1
"Åtvidaberg","gifta","21","män",0
"Åtvidaberg","gifta","21","kvinnor",3
"Åtvidaberg","gifta","22","män",0
"Åtvidaberg","gifta","22","kvinnor",2
"Åtvidaberg","gifta","23","män",1
"Åtvidaberg","gifta","23","kvinnor",3
"Åtvidaberg","gifta","24","män",2
"Åtvidaberg","gifta","24","kvinnor",8
"Åtvidaberg","gifta","25","män",7
"Åtvidaberg","gifta","25","kvinnor",13
"Åtvidaberg","skilda","12","män",0
"Åtvidaberg","skilda","12","kvinnor",0
"Åtvidaberg","skilda","13","män",0
"Åtvidaberg","skilda","13","kvinnor",0
"Åtvidaberg","skilda","14","män",0
"Åtvidaberg","skilda","14","kvinnor",0
"Åtvidaberg","skilda","15","män",0
"Åtvidaberg","skilda","15","kvinnor",0
"Åtvidaberg","skilda","16","män",0
"Åtvidaberg","skilda","16","kvinnor",0
"Åtvidaberg","skilda","17","män",0
"Åtvidaberg","skilda","17","kvinnor",0
"Åtvidaberg","skilda","18","män",0
"Åtvidaberg","skilda","18","kvinnor",0
"Åtvidaberg","skilda","19","män",0
"Åtvidaberg","skilda","19","kvinnor",0
"Åtvidaberg","skilda","20","män",0
"Åtvidaberg","skilda","20","kvinnor",0
"Åtvidaberg","skilda","21","män",0
"Åtvidaberg","skilda","21","kvinnor",0
"Åtvidaberg","skilda","22","män",0
"Åtvidaberg","skilda","22","kvinnor",0
"Åtvidaberg","skilda","23","män",1
"Åtvidaberg","skilda","23","kvinnor",0
"Åtvidaberg","skilda","24","män",0
"Åtvidaberg","skilda","24","kvinnor",2
"Åtvidaberg","skilda","25","män",1
"Åtvidaberg","skilda","25","kvinnor",0
"Åtvidaberg","änkor/änklingar","12","män",0
"Åtvidaberg","änkor/änklingar","12","kvinnor",0
"Åtvidaberg","änkor/änklingar","13","män",0
"Åtvidaberg","änkor/änklingar","13","kvinnor",0
"Åtvidaberg","änkor/änklingar","14","män",0
"Åtvidaberg","änkor/änklingar","14","kvinnor",0
"Åtvidaberg","änkor/änklingar","15","män",0
"Åtvidaberg","änkor/änklingar","15","kvinnor",0
"Åtvidaberg","änkor/änklingar","16","män",0
"Åtvidaberg","änkor/änklingar","16","kvinnor",0
"Åtvidaberg","änkor/änklingar","17","män",0
"Åtvidaberg","änkor/änklingar","17","kvinnor",0
"Åtvidaberg","änkor/änklingar","18","män",0
"Åtvidaberg","änkor/änklingar","18","kvinnor",0
"Åtvidaberg","änkor/änklingar","19","män",0
"Åtvidaberg","änkor/änklingar","19","kvinnor",0
"Åtvidaberg","änkor/änklingar","20","män",0
"Åtvidaberg","änkor/änklingar","20","kvinnor",0
"Åtvidaberg","änkor/änklingar","21","män",0
"Åtvidaberg","änkor/änklingar","21","kvinnor",0
"Åtvidaberg","änkor/änklingar","22","män",0
"Åtvidaberg","änkor/änklingar","22","kvinnor",0
"Åtvidaberg","änkor/änklingar","23","män",0
"Åtvidaberg","änkor/änklingar","23","kvinnor",0
"Åtvidaberg","änkor/änklingar","24","män",0
"Åtvidaberg","änkor/änklingar","24","kvinnor",0
"Åtvidaberg","änkor/änklingar","25","män",0
"Åtvidaberg","änkor/änklingar","25","kvinnor",0
"Finspång","ogifta","12","män",123
"Finspång","ogifta","12","kvinnor",118
"Finspång","ogifta","13","män",132
"Finspång","ogifta","13","kvinnor",99
"Finspång","ogifta","14","män",118
"Finspång","ogifta","14","kvinnor",113
"Finspång","ogifta","15","män",112
"Finspång","ogifta","15","kvinnor",96
"Finspång","ogifta","16","män",120
"Finspång","ogifta","16","kvinnor",127
"Finspång","ogifta","17","män",123
"Finspång","ogifta","17","kvinnor",125
"Finspång","ogifta","18","män",118
"Finspång","ogifta","18","kvinnor",119
"Finspång","ogifta","19","män",141
"Finspång","ogifta","19","kvinnor",109
"Finspång","ogifta","20","män",151
"Finspång","ogifta","20","kvinnor",87
"Finspång","ogifta","21","män",118
"Finspång","ogifta","21","kvinnor",70
"Finspång","ogifta","22","män",104
"Finspång","ogifta","22","kvinnor",80
"Finspång","ogifta","23","män",96
"Finspång","ogifta","23","kvinnor",91
"Finspång","ogifta","24","män",126
"Finspång","ogifta","24","kvinnor",77
"Finspång","ogifta","25","män",105
"Finspång","ogifta","25","kvinnor",94
"Finspång","gifta","12","män",0
"Finspång","gifta","12","kvinnor",0
"Finspång","gifta","13","män",0
"Finspång","gifta","13","kvinnor",0
"Finspång","gifta","14","män",0
"Finspång","gifta","14","kvinnor",0
"Finspång","gifta","15","män",0
"Finspång","gifta","15","kvinnor",0
"Finspång","gifta","16","män",0
"Finspång","gifta","16","kvinnor",0
"Finspång","gifta","17","män",0
"Finspång","gifta","17","kvinnor",0
"Finspång","gifta","18","män",0
"Finspång","gifta","18","kvinnor",1
"Finspång","gifta","19","män",0
"Finspång","gifta","19","kvinnor",0
"Finspång","gifta","20","män",0
"Finspång","gifta","20","kvinnor",0
"Finspång","gifta","21","män",1
"Finspång","gifta","21","kvinnor",3
"Finspång","gifta","22","män",1
"Finspång","gifta","22","kvinnor",5
"Finspång","gifta","23","män",2
"Finspång","gifta","23","kvinnor",10
"Finspång","gifta","24","män",5
"Finspång","gifta","24","kvinnor",13
"Finspång","gifta","25","män",9
"Finspång","gifta","25","kvinnor",15
"Finspång","skilda","12","män",0
"Finspång","skilda","12","kvinnor",0
"Finspång","skilda","13","män",0
"Finspång","skilda","13","kvinnor",0
"Finspång","skilda","14","män",0
